simulationId,fromRound,toRound,pairId,opponentFrom,opponentTo,opponentChanged
4780,3,4,P1|P2,P6|P8,P19|P6,true
4780,5,6,P1|P8,P11|P9,P16|P3,true
4780,6,7,P11|P19,P15|P5,P13|P18,true
4782,1,2,P15|P19,P11|P3,P10|P5,true
4782,2,3,P3|P4,P14|P20,P13|P9,true
4782,2,3,P13|P9,P18|P6,P3|P4,true
4784,1,2,P13|P20,P11|P4,P17|P19,true
4785,3,4,P13|P6,P14|P17,P19|P3,true
4785,3,4,P19|P3,P18|P7,P13|P6,true
4787,8,9,P11|P16,P2|P3,P15|P4,true
4788,8,9,P12|P18,P1|P7,P4|P6,true
4788,9,10,P12|P18,P4|P6,P3|P5,true
4789,3,4,P11|P4,P14|P3,P14|P15,true
4793,2,3,P1|P2,P15|P5,P16|P6,true
4794,2,3,P12|P4,P10|P8,P13|P16,true
4794,8,9,P13|P7,P11|P14,P10|P4,true
4796,9,10,P10|P2,P14|P20,P18|P3,true
4797,5,6,P2|P5,P1|P3,P17|P6,true
4797,6,7,P10|P11,P3|P4,P7|P8,true
4799,3,4,P6|P9,P10|P11,P10|P14,true
4808,7,8,P10|P4,P1|P18,P12|P16,true
4808,8,9,P1|P7,P19|P5,P14|P16,true
4809,5,6,P11|P2,P4|P6,P16|P6,true
4810,6,7,P4|P7,P18|P6,P10|P8,true
4811,8,9,P1|P16,P2|P9,P10|P7,true
4815,2,3,P19|P2,P15|P8,P17|P4,true
4818,9,10,P13|P19,P12|P8,P12|P4,true
4820,6,7,P14|P4,P12|P8,P19|P7,true
4822,6,7,P12|P18,P20|P3,P5|P7,true
4825,5,6,P14|P8,P12|P6,P1|P5,true
4828,1,2,P19|P20,P15|P16,P14|P8,true
4829,5,6,P4|P9,P18|P5,P14|P20,true
4831,9,10,P17|P9,P1|P16,P10|P11,true
4833,8,9,P10|P9,P4|P6,P15|P16,true
4833,8,9,P15|P16,P14|P7,P10|P9,true
4836,4,5,P13|P20,P15|P7,P16|P3,true
4836,7,8,P20|P5,P18|P19,P10|P9,true
4840,2,3,P16|P9,P10|P13,P14|P19,true
4840,4,5,P15|P18,P1|P14,P4|P7,true
4846,3,4,P3|P6,P14|P20,P15|P17,true
4847,1,2,P14|P8,P15|P2,P17|P19,true
4847,5,6,P12|P3,P16|P6,P11|P5,true
4848,1,2,P7|P9,P15|P3,P11|P12,true
4848,6,7,P10|P15,P1|P16,P11|P4,true
4848,8,9,P14|P6,P17|P4,P13|P7,true
4849,5,6,P13|P14,P16|P9,P2|P6,true
4850,1,2,P2|P7,P12|P4,P17|P19,true
4851,6,7,P19|P9,P16|P3,P5|P8,true
4852,2,3,P10|P13,P17|P19,P4|P8,true
4852,7,8,P11|P19,P17|P4,P17|P2,true
4853,6,7,P1|P7,P16|P4,P12|P13,true
4855,1,2,P15|P17,P18|P19,P2|P3,true
4856,6,7,P10|P4,P19|P3,P1|P5,true
4857,8,9,P16|P17,P2|P6,P13|P7,true
4858,7,8,P16|P18,P1|P7,P11|P3,true
4860,8,9,P14|P2,P16|P9,P1|P8,true
4861,5,6,P3|P7,P17|P19,P16|P5,true
4863,2,3,P10|P13,P19|P4,P11|P12,true
4867,7,8,P14|P5,P12|P4,P11|P19,true
4872,4,5,P12|P9,P11|P20,P4|P5,true
4873,3,4,P15|P20,P11|P9,P10|P18,true
4874,1,2,P5|P6,P15|P17,P1|P4,true
4874,1,2,P1|P4,P14|P16,P5|P6,true
4874,5,6,P11|P20,P2|P3,P6|P8,true
4877,7,8,P1|P8,P19|P7,P12|P13,true
4877,8,9,P15|P19,P14|P17,P12|P5,true
4880,6,7,P2|P3,P1|P9,P19|P6,true
4882,3,4,P10|P15,P13|P4,P6|P9,true
4882,6,7,P11|P2,P3|P8,P5|P9,true
4884,2,3,P17|P9,P2|P6,P14|P7,true
4885,5,6,P4|P8,P12|P17,P16|P2,true
4889,7,8,P17|P20,P18|P7,P16|P18,true
4891,3,4,P11|P15,P14|P17,P13|P8,true
4892,3,4,P10|P13,P17|P5,P17|P18,true
4893,2,3,P20|P7,P1|P9,P13|P2,true
4893,7,8,P10|P16,P2|P9,P12|P20,true
4893,9,10,P12|P4,P17|P5,P13|P17,true
4894,1,2,P10|P8,P1|P3,P14|P20,true
4895,5,6,P1|P14,P13|P3,P13|P2,true
4896,3,4,P2|P9,P13|P4,P10|P14,true
4896,4,5,P18|P20,P16|P8,P11|P2,true
4897,1,2,P1|P3,P19|P20,P18|P6,true
4897,8,9,P15|P6,P16|P17,P17|P2,true
4898,8,9,P11|P16,P10|P20,P12|P17,true
4899,3,4,P12|P16,P11|P15,P19|P7,true
4900,1,2,P13|P2,P14|P17,P4|P9,true
4900,7,8,P11|P18,P12|P15,P1|P3,true
4902,9,10,P13|P14,P12|P3,P18|P7,true
4904,5,6,P1|P4,P17|P2,P13|P15,true
4906,1,2,P15|P6,P2|P8,P11|P19,true
4906,6,7,P10|P3,P17|P19,P16|P6,true
4911,8,9,P10|P18,P2|P20,P1|P8,true
4917,5,6,P12|P5,P19|P4,P15|P3,true
4919,8,9,P10|P5,P1|P15,P18|P19,true
4920,4,5,P3|P9,P10|P4,P17|P18,true
4921,5,6,P19|P2,P1|P7,P12|P6,true
4924,3,4,P2|P8,P4|P5,P1|P3,true
4929,4,5,P14|P20,P1|P6,P17|P5,true
4931,3,4,P13|P14,P20|P3,P16|P2,true
4932,4,5,P1|P11,P14|P5,P10|P15,true
4932,8,9,P16|P3,P10|P12,P1|P8,true
4936,7,8,P19|P9,P10|P3,P12|P6,true
4938,8,9,P8|P9,P19|P5,P12|P19,true
4939,2,3,P17|P19,P12|P6,P2|P7,true
4940,5,6,P18|P3,P1|P6,P17|P6,true
4941,4,5,P10|P11,P20|P5,P19|P20,true
4944,2,3,P10|P15,P14|P16,P3|P9,true
4944,5,6,P13|P20,P8|P9,P14|P7,true
4945,4,5,P4|P7,P17|P19,P14|P18,true
4947,3,4,P4|P5,P18|P19,P13|P8,true
4952,3,4,P14|P16,P17|P4,P1|P6,true
4954,8,9,P2|P8,P1|P14,P16|P20,true
4954,9,10,P2|P8,P16|P20,P17|P18,true
4956,2,3,P16|P20,P2|P8,P1|P10,true
4956,3,4,P1|P10,P16|P20,P17|P9,true
4958,5,6,P16|P18,P3|P6,P12|P5,true
4959,6,7,P18|P9,P15|P5,P12|P3,true
4963,9,10,P11|P7,P18|P2,P15|P16,true
4965,9,10,P6|P7,P19|P4,P15|P3,true
4967,3,4,P16|P4,P15|P3,P14|P8,true
4968,7,8,P16|P18,P20|P4,P17|P4,true
4970,2,3,P10|P17,P14|P19,P1|P9,true
4971,3,4,P19|P4,P11|P7,P17|P7,true
4971,8,9,P11|P14,P15|P19,P1|P8,true
4976,2,3,P15|P4,P18|P7,P16|P17,true
4976,3,4,P14|P18,P2|P20,P11|P12,true
4977,5,6,P15|P2,P12|P13,P14|P17,true
4978,6,7,P15|P9,P18|P6,P6|P7,true
4978,7,8,P11|P3,P12|P5,P14|P6,true
4980,5,6,P11|P20,P1|P17,P15|P3,true
4982,7,8,P17|P2,P1|P10,P12|P6,true
4983,2,3,P1|P14,P10|P13,P11|P17,true
4985,8,9,P11|P2,P3|P4,P12|P8,true
4987,2,3,P1|P17,P2|P9,P14|P7,true
4988,2,3,P1|P4,P15|P3,P16|P6,true
4991,4,5,P11|P5,P13|P3,P15|P4,true
4993,5,6,P10|P9,P6|P8,P20|P3,true
4996,9,10,P13|P5,P1|P16,P20|P9,true
4999,2,3,P17|P6,P3|P9,P11|P13,true
5000,8,9,P10|P6,P19|P5,P16|P18,true
